model,state,checkpoint,epoch,update,full_state,task_status,task_result_path,task_result_sha256,task_result_bytes,archived_failed_attempts,memory_gate,validations,state_kind,wikitext_bpb,wikitext_bpb_m0,wikitext_bpb_delta,exact_prefix_top1_accuracy,exact_prefix_top1_accuracy_m0,exact_prefix_top1_accuracy_delta,factual_cheap_top1_rate,factual_cheap_top1_rate_m0,factual_cheap_top1_rate_delta,factual_top1_rate,factual_top1_rate_m0,factual_top1_rate_delta,factual_forced_choice_rate,factual_forced_choice_rate_m0,factual_forced_choice_rate_delta,turkish_bpb,turkish_bpb_m0,turkish_bpb_delta,generation_top1_accuracy,generation_top1_accuracy_m0,generation_top1_accuracy_delta,generation_distinct_2,generation_distinct_2_m0,generation_distinct_2_delta,generation_repeated_3gram,generation_repeated_3gram_m0,generation_repeated_3gram_delta,generation_ppl,generation_ppl_m0,generation_ppl_delta,blimp_accuracy,blimp_accuracy_m0,blimp_accuracy_delta,hellaswag_acc_norm,hellaswag_acc_norm_m0,hellaswag_acc_norm_delta,turblimp_acc_norm,turblimp_acc_norm_m0,turblimp_acc_norm_delta
olmo,olmo/epoch-010,epoch-010,10,70,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-010/task_result.json,6473cd62a8d0ab0bd8f03e0f6b8007daa206ed484f4797d71a7d862d77b98ed1,1857,[],"{'free_bytes': 82739986432, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '5ddd7b3f64a8bbc75e892eb3986cca741e5bb6d2a8bc83adb727d5ae65c704ae', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6873181530763134,0.6597443057015225,0.02757384737479085,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.100033635698581,1.6476820673132215,0.4523515683853596,1.0,1.0,0.0,0.5976630971225261,0.5930820105820105,0.004581086540515589,0.5083291399615092,0.49161841742486906,0.016710722536640132,24.239022967955762,16.80073153464442,7.438291433311342,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-011,epoch-011,11,77,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-011/task_result.json,34cf3963b1dd90cc826b12b90ebba2faa7e0d596983584df1593b1ba8c23aa01,1858,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '00c5156f4d5355e3fef8990737dc0ad29a3525d4974ae8ea9560abd2bb6a0f69', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6873797779505927,0.6597443057015225,0.027635472249070148,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.101466208970893,1.6476820673132215,0.45378414165767134,1.0,1.0,0.0,0.613309234766014,0.5930820105820105,0.020227224184003467,0.47313797313797307,0.49161841742486906,-0.01848044428689599,24.2678407341296,16.80073153464442,7.467109199485179,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-012,epoch-012,12,84,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/task_result.json,83cac72827c4cd3ee6708140a8f06a991f46438a7550e35c764fe631fa58ca70,1858,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '3cd8fc754bd57aae85db90268ed2aed18c3135d59f40ff8d23310624e473e54d', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6874295250146367,0.6597443057015225,0.027685219313114184,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1026314513825173,1.6476820673132215,0.45494938406929575,1.0,1.0,0.0,0.5834729851536574,0.5930820105820105,-0.009609025428353068,0.5234139784946236,0.49161841742486906,0.03179556106975451,24.297502279979337,16.80073153464442,7.496770745334917,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-013,epoch-013,13,91,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/task_result.json,f7af0016f73e2c6cf5b1ae7588d7aff1e028f18849c6ef38594ec85ff3bc4036,1858,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '2e3e48bc585cfc40f55ff351c3041e5000464322227a1e86abdadd2c340ba831', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6874666955737259,0.6597443057015225,0.027722389872203324,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1035909650249107,1.6476820673132215,0.4559088977116892,1.0,1.0,0.0,0.5528256771348427,0.5930820105820105,-0.040256333447167836,0.5627657927395489,0.49161841742486906,0.0711473753146798,24.31151267074488,16.80073153464442,7.510781136100459,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-014,epoch-014,14,98,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/task_result.json,51838ed58da6125c759ff18eb258e349822484d3c09ef975f15230a5d77a4292,1858,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '9eb2e758434a414ca3ca72bcfe02c8daa4f6d41cc2c330b7774433c3d02dfbc7', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6875121107305076,0.6597443057015225,0.027767805028985015,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.104360856808758,1.6476820673132215,0.4566787894955364,1.0,1.0,0.0,0.6029548935723754,0.5930820105820105,0.009872882990364928,0.49827067669172925,0.49161841742486906,0.006652259266860194,24.333704567525473,16.80073153464442,7.532973032881053,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-015,epoch-015,15,105,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/task_result.json,f4f8d1175321cd18a1d5db10782c9a7964d1acb3f1c20c3c3238f7a67bbb1a16,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '9a8ba5b1d867d9cd0d284fc2ceaeb96b04f9e396172cac52f5b9b44114993925', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6875346087004826,0.6597443057015225,0.027790302998960015,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1051891447600557,1.6476820673132215,0.45750707744683417,1.0,1.0,0.0,0.5925460958794292,0.5930820105820105,-0.0005359147025812971,0.49862037543284116,0.49161841742486906,0.007001958007972098,24.3504268157342,16.80073153464442,7.549695281089779,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-016,epoch-016,16,112,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-016/task_result.json,27bac949a3e3fa6410bf053c472a04461f417c56809c21fce2b74d97f95ddfaa,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '913cc46dffcddcfffb0a2c7792dc074e00851ad5596903d45479faf26da6a8c3', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6875776482952173,0.6597443057015225,0.027833342593694743,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1058602934054416,1.6476820673132215,0.45817822609222003,1.0,1.0,0.0,0.5877967381628811,0.5930820105820105,-0.00528527241912935,0.519033676144384,0.49161841742486906,0.027415258719514946,24.369875290641797,16.80073153464442,7.569143755997377,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-017,epoch-017,17,119,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-017/task_result.json,d71ffc5c6e7249b82d3bb1afc7f2cd4b2cb06c9dee518b0309802a2bf6445922,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '83b432753782d33cbdbac51acab6e3fc632aa0433c09ac7382f575442fd1cc89', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.687623203190943,0.6597443057015225,0.027878897489420518,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1065316801490317,1.6476820673132215,0.45884961283581016,1.0,1.0,0.0,0.6169259435040166,0.5930820105820105,0.02384393292200615,0.4743683288038127,0.49161841742486906,-0.01725008862105637,24.38299694695127,16.80073153464442,7.58226541230685,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-018,epoch-018,18,126,True,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-018/task_result.json,f56b2645d680ad3c32b82b7347f5fc9e35f93bf38ae11db4a677eafafbb342a6,1951,[],"{'free_bytes': 52759101440, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap_derived': {'result_sha256': None, 'status': 'complete'}, 'factual_full': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '485f258b83f53101fc2a85b459ecfbbe4e95b7296c183d47e3ea42445d118a7e', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6876424871652073,0.6597443057015225,0.027898181463684724,1.0,0.022,0.978,0.43933333333333335,,,0.4424166666666667,0.015166666666666667,0.42725,0.6704166666666667,0.505,0.16541666666666666,2.1072037082769133,1.6476820673132215,0.45952164096369175,1.0,1.0,0.0,0.5706589706589708,0.5930820105820105,-0.022423039923039734,0.5405376344086023,0.49161841742486906,0.048919216983733194,24.39626079616708,16.80073153464442,7.59552926152266,0.7173283582089554,0.8221641791044775,-0.10483582089552212,0.662617008564031,0.682832105158335,-0.020215096594303983,0.5496875,0.5735,-0.023812500000000014
olmo,olmo/epoch-019,epoch-019,19,133,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-019/task_result.json,7bb68c03446b252c14902dd554fc3babfac69a80d92878912762ded806f574ee,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'dcdf4e0b43b00e43a7d698fbb6f8a4077dd79e9a42e66c2cb312dd5e46a433a7', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6876584174048169,0.6597443057015225,0.027914111703294386,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1077828719777423,1.6476820673132215,0.46010080466452075,1.0,1.0,0.0,0.5822751322751324,0.5930820105820105,-0.010806878306878098,0.5143741123960235,0.49161841742486906,0.022755694971154428,24.405727810538135,16.80073153464442,7.604996275893715,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-020,epoch-020,20,140,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-020/task_result.json,d9e1cbb6721192e7ecee8a8d1b179d00a78fc366f7a55afb8351187eb8a322ea,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '08f7d9898cec56a9870bf6ea9191b4c849168edee268b346392827f80fd610fe', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6876740681665385,0.6597443057015225,0.027929762465015995,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.108324238740051,1.6476820673132215,0.4606421714268294,1.0,1.0,0.0,0.6059080128045646,0.5930820105820105,0.012826002222554145,0.5035446142237314,0.49161841742486906,0.011926196798862365,24.42420557599848,16.80073153464442,7.623474041354061,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-021,epoch-021,21,147,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-021/task_result.json,a4c8cdc7783dd8b0ba5386116320d2088f3c30c0bcf4d0aca86003395f7d86a4,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '9e9b693fa712db1c981da805898890a104766357dd1815dd5692e1bbf4c671ff', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.687688042060933,0.6597443057015225,0.027943736359410498,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1089644791095634,1.6476820673132215,0.4612824117963419,1.0,1.0,0.0,0.5686757461605332,0.5930820105820105,-0.02440626442147731,0.5340392378796452,0.49161841742486906,0.04242082045477619,24.4421858234761,16.80073153464442,7.641454288831678,,0.8221641791044775,,,0.682832105158335,,,0.5735,
